RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,Date End
POST,1,5,2016,8,48,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,14,L,,,,,G,,,,,,,,2016-08-23
POST,1,5,2016,8,49,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,15,FO,,,,,G,,,,,,,,2016-08-23
POST,1,5,2016,8,50,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,16,FO,,,,,G,,,,,,,,2016-08-23
POST,1,5,2016,8,51,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,17,V,,,,,G,,,,,,,,2016-08-23
POST,1,5,2016,8,52,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,18,OS,,,,,,,,,,,,,2016-08-23
POST,1,5,2016,8,53,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,19,V,,,,,NS1,,,,,,,,2016-08-23
POST,1,5,2016,8,54,AM,440106,KASPER,DAN,CL,W,TI,F,A,,1,20,OS,,,,,,,,,,,,,2016-08-23
POST,3,5,2016,7,02,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,1,L,,,,,MC1,,,,0506721 X 8554530,,,,2016-11-01
POST,3,5,2016,7,03,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,2,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,04,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,3,V,,,,,NS1,,,,,,,,2016-11-01
POST,3,5,2016,7,05,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,4,V,,,,,NS1,,,,,,,,2016-11-01
POST,3,5,2016,7,06,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,5,FO,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,07,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,6,FO,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,08,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,7,V,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,09,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,8,V,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,10,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,9,V,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,11,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,10,V,,,,,G,,,,,,,,2016-11-01
POST,3,5,2016,7,12,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,11,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,13,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,12,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,14,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,13,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,15,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,14,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,16,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,15,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,17,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,16,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,18,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,17,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,7,19,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,18,V,,,,,TC1,,,,,,,,2016-11-01
POST,3,5,2016,7,20,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,19,V,,,,,TC1,,,,,,,,2016-11-01
POST,3,5,2016,7,21,AM,440201,KASPER,DAN,SU,W,PO,M,A,,1,20,V,,,,,TC1,,,,,,,,2016-11-01
POST,3,5,2016,7,38,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,1,G+,,AL,,,MC2,,,,0506721 X 8554530,,,,2016-11-01
POST,3,5,2016,7,39,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,2,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,40,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,3,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,41,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,4,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,42,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,5,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,43,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,6,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,44,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,7,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,45,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,8,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,46,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,9,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,47,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,10,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,48,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,11,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,49,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,12,G-,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,50,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,13,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,51,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,14,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,52,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,15,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,53,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,16,V,,,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,54,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,17,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,55,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,18,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,56,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,19,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,7,57,AM,440202,KASPER,DAN,SU,W,AU,F,A,,1,20,G+,,AL,,,MC2,,,,,,,,2016-11-01
POST,3,5,2016,8,05,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,1,V,,,,,LC1,,,,0506747 X 8554517,,,,2016-11-01
POST,3,5,2016,8,06,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,2,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,07,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,3,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,08,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,4,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,09,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,5,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,10,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,6,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,11,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,7,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,12,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,8,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,13,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,9,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,14,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,10,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,15,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,11,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,16,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,12,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,17,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,13,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,18,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,14,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,19,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,15,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,20,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,16,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,21,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,17,V,,,,,MC1,,,,,,,,2016-11-01
POST,3,5,2016,8,22,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,18,V,,,,,LC1,,,,,,,,2016-11-01
POST,3,5,2016,8,23,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,19,V,,,,,TC2,,,,,,,,2016-11-01
POST,3,5,2016,8,24,AM,440203,KASPER,DAN,SU,W,AM,F,A,,1,20,OS,,,,,,,,,,,,,2016-11-01
POST,3,5,2016,8,29,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,1,V,,,,,MC1,,,,0506709 X 8554525,,,,2016-08-22
POST,3,5,2016,8,30,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,2,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,31,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,3,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,32,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,4,FE,,,FR,,LC1,,,,,,,,2016-08-22
POST,3,5,2016,8,33,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,5,FE,,,FR,,LC1,,,,,,,,2016-08-22
POST,3,5,2016,8,34,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,6,A+,,MY,,,G,,,,,,,,2016-08-22
POST,3,5,2016,8,35,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,7,OS,,,,,,,,,,,,,2016-08-22
POST,3,5,2016,8,36,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,8,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,37,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,9,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,38,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,10,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,39,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,11,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,40,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,12,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,41,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,13,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,42,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,14,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,43,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,15,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,44,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,16,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,45,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,17,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,46,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,18,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,47,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,19,V,,,,,MC1,,,,,,,,2016-08-22
POST,3,5,2016,8,48,AM,440204,KASPER,DAN,SU,H,MG,M,SA,,1,20,V,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,40,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,1,FO,,,,,MC1,,,,0506667 X 8554469,,,,2016-08-22
POST,5,5,2016,7,41,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,2,FE,,,FR,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,42,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,3,FE,,,FR,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,43,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,4,FO,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,44,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,5,FE,,,FR,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,45,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,6,FO,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,46,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,7,FO,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,47,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,8,OS,,,,,,,,,,,,,2016-08-22
POST,5,5,2016,7,48,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,9,OS,,,,,,,,,,,,,2016-08-22
POST,5,5,2016,7,49,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,10,V,,,,,TC2,,,,,,,,2016-08-22
POST,5,5,2016,7,50,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,11,L,,,,,TC2,,,,,,,,2016-08-22
POST,5,5,2016,7,51,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,12,V,,,,,TC2,,,,,,,,2016-08-22
POST,5,5,2016,7,52,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,13,OS,,,,,,,,,,,,,2016-08-22
POST,5,5,2016,7,53,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,14,L,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,54,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,15,V,SC,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,55,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,16,V,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,56,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,17,FO,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,57,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,18,V,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,58,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,19,V,SC,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,7,59,AM,440401,KASPER,DAN,SU,W,MG,M,SA,,1,20,V,,,,,MC1,,,,,,,,2016-08-22
POST,5,5,2016,8,06,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,1,FO,,,,,LC1,,,,0506653 X 8554493,,,,2016-08-19
POST,5,5,2016,8,07,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,2,L,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,08,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,3,FO,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,09,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,4,V,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,10,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,5,OS,,,,,,,,,,,,,2016-08-19
POST,5,5,2016,8,11,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,6,FE,,,ML,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,12,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,7,V,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,13,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,8,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,14,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,9,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,15,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,10,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,16,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,11,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,17,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,12,V,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,18,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,13,V,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,19,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,14,V,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,20,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,15,FO,,,,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,21,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,16,FE,,,UK,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,22,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,17,V,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,23,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,18,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,24,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,19,FO,,,,,G,,,,,,,,2016-08-19
POST,5,5,2016,8,25,AM,440402,KASPER,DAN,SU,W,TO,F,A,,1,20,FE,,,P,,LC1,,,,,,,,2016-08-19
POST,5,5,2016,8,36,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,1,V,,,,,LC1,,,,050664 X 8554499,,,,2016-11-01
POST,5,5,2016,8,37,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,2,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,38,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,3,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,39,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,4,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,40,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,5,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,41,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,6,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,42,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,7,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,43,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,8,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,44,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,9,L,,,,,LC1,,,,,,,,2016-11-01
POST,5,5,2016,8,45,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,10,L,,,,,LC1,,,,,,,,2016-11-01
POST,5,5,2016,8,46,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,11,V,,,,,MC1,,,,,,,,2016-11-01
POST,5,5,2016,8,47,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,12,FO,,,,,MC1,,,,,,,,2016-11-01
POST,5,5,2016,8,48,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,13,FO,,,,,MC1,,,,,,,,2016-11-01
POST,5,5,2016,8,49,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,14,V,,,,,LC1,,,,,,,,2016-11-01
POST,5,5,2016,8,50,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,15,L,,,,,LC1,,,,,,,,2016-11-01
POST,5,5,2016,8,51,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,16,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,52,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,17,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,53,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,18,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,54,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,19,OS,,,,,,,,,,,,,2016-11-01
POST,5,5,2016,8,55,AM,440403,KASPER,DAN,SU,W,ED,F,J,,1,20,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,04,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,1,FE,,,UK,,TC1,,,,0507587 X 8555276,,,,2016-11-01
POST,13,5,2016,15,05,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,2,FE,,,UK,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,06,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,3,FE,,,UK,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,07,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,4,FE,,,UK,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,08,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,5,FO,,,,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,09,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,6,FE,,,UK,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,10,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,7,FE,,,ML,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,11,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,8,V,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,15,12,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,9,V,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,15,13,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,10,V,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,15,14,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,11,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,15,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,12,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,16,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,13,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,17,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,14,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,18,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,15,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,19,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,16,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,20,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,17,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,21,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,18,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,22,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,19,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,23,PM,450501,KASPER,AMANDA,SU,W,KO,F,J,,4,20,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,15,56,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,1,L,,,,,MC1,,,,0507652 X 8555297,,,,2016-11-01
POST,13,5,2016,15,57,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,2,L,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,15,58,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,3,V,,,,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,15,59,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,4,V,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,16,00,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,5,V,,,,,TC1,,,,,,,,2016-11-01
POST,13,5,2016,16,01,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,6,V,,,,,MC1,,,,,,,,2016-11-01
POST,13,5,2016,16,02,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,7,V,SC,,,,LC1,,,,,,,,2016-11-01
POST,13,5,2016,16,03,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,8,L,,,,,LC1,,,,,,,,2016-11-01
POST,13,5,2016,16,04,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,9,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,05,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,10,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,06,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,11,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,07,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,12,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,08,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,13,FO,,,,,G,,,,,,,,2016-11-01
POST,13,5,2016,16,09,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,14,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,10,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,15,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,11,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,16,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,12,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,17,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,13,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,18,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,14,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,19,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,15,PM,450502,KASPER,AMANDA,SU,W,AU,F,A,,4,20,OS,,,,,,,,,,,,,2016-11-01
POST,13,5,2016,16,19,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,1,V,,,,,LC1,,,,0507694 X 8555279,,,,2016-08-22
POST,13,5,2016,16,20,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,2,L,,,,,G,,,,,,,,2016-08-22
POST,13,5,2016,16,21,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,3,OS,,,,,,,,,,,,,2016-08-22
POST,13,5,2016,16,22,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,4,FO,,,,,G,,,,,,,,2016-08-22
POST,13,5,2016,16,23,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,5,FO,,,,,G,,,,,,,,2016-08-22
POST,13,5,2016,16,24,PM,450503,KASPER,AMANDA,SU,W,MG,M,SA,,4,6,OS,,,,,,,,,,,,,2016-08-22
