obsid,DAY,MONTH,YEAR,date,hour,minute,,time,dayperiod,focal reference,observer1,observer2,weather,temp,FOCAL ID,sex,age,sampleperiod,focalmin,BEHAVIOUR,ASSOCIATION,conflict outcome,G.P.S. Location,,Notes,,,,
187,4,6,2015,4-Jun-15,6,33,:,6:33,AM,010402,NIKA,FLISS,C,C,JA,M,SA,1,3,SG,,,,,,,,,
188,4,6,2015,4-Jun-15,6,33,:,6:33,AM,010402,NIKA,FLISS,C,C,JA,M,SA,1,6,SC,,,,,,,,,
189,4,6,2015,4-Jun-15,6,33,:,6:33,AM,010402,NIKA,FLISS,C,C,JA,M,SA,1,18,SC,,,,,,,,,
190,4,6,2015,4-Jun-15,6,33,:,6:33,AM,010402,NIKA,FLISS,C,C,JA,M,SA,1,19,SC,,,,,,,,,
191,4,6,2015,4-Jun-15,7,12,:,7:12,AM,010403,NIKA,FLISS,C,C,AM,F,A,1,4,SC,,,,,,,,,
192,4,6,2015,4-Jun-15,7,12,:,7:12,AM,010403,NIKA,FLISS,C,C,AM,F,A,1,13,G-,OL,,,,,,,,
193,4,6,2015,4-Jun-15,7,12,:,7:12,AM,010403,NIKA,FLISS,C,C,AM,F,A,1,14,G-,OL,,,,,,,,
194,4,6,2015,4-Jun-15,7,12,:,7:12,AM,010403,NIKA,FLISS,C,C,AM,F,A,1,17,SC,,,,,,,,,
195,4,6,2015,4-Jun-15,7,12,:,7:12,AM,010403,NIKA,FLISS,C,C,AM,F,A,1,17,SC,,,,,,,,,
196,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,5,SC,,,,,,,,,
197,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,5,PL,NY,,,,,,,,
198,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,7,PL,NY,,,,,,,,
199,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,7,SC,,,,,,,,,
200,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,16,SC,,,,,,,,,
201,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,17,SC,,,,,,,,,
202,4,6,2015,4-Jun-15,7,42,:,7:42,AM,010404,NIKA,FLISS,C,C,OL,M,SA,1,18,SC,,,,,,,,,
203,4,6,2015,4-Jun-15,12,10,:,12:10,PM,010405,NIKA,JESSE,SU,H,BM,F,A,3,7,MP-,NY,2,,,,,,,
204,4,6,2015,4-Jun-15,12,10,:,12:10,PM,010405,NIKA,JESSE,SU,H,BM,F,A,3,7,SC,,,,,,,,,
205,4,6,2015,4-Jun-15,12,40,:,12:40,PM,010406,NIKA,JESSE,SU,H,TI,F,A,3,7,SC,,,,,,,,,
206,4,6,2015,4-Jun-15,1,31,:,1:31,PM,010407,NIKA,JESSE,SU,H,PO,M,A,3,6,SC,,,,,,,,,
207,4,6,2015,4-Jun-15,1,31,:,1:31,PM,010407,NIKA,JESSE,SU,H,PO,M,A,3,10,TH-,BL,0,,,,,,,
208,4,6,2015,4-Jun-15,1,31,:,1:31,PM,010407,NIKA,JESSE,SU,H,PO,M,A,3,10,TH+,BL,0,,,,,,,
209,4,6,2015,4-Jun-15,1,31,:,1:31,PM,010407,NIKA,JESSE,SU,H,PO,M,A,3,13,TH-,AL,2,,,,,,,
210,4,6,2015,4-Jun-15,2,2,:,2:2,PM,010408,NIKA,JESSE,SU,H,NY,M,SA,3,12,MP-,MG,2,,,WILD VERVET MALE (CASPER) ON SITE. SEE WILDLIFE INTERACTION SHEET,,,,
211,4,6,2015,4-Jun-15,2,2,:,2:2,PM,010408,NIKA,JESSE,SU,H,NY,M,SA,3,14,SC,,,,,,,,,
212,4,6,2015,4-Jun-15,2,2,:,2:2,PM,010408,NIKA,JESSE,SU,H,NY,M,SA,3,19,SC,,,,,,,,,
213,4,6,2015,4-Jun-15,2,30,:,2:30,PM,010409,NIKA,JESSE,SU,H,BL,F,A,3,6,SC,,,,,WILD VERVET MALE (CASPER) ON SITE. SEE WILDLIFE INTERACTION SHEET,,,,
214,4,6,2015,4-Jun-15,2,30,:,2:30,PM,010409,NIKA,JESSE,SU,H,BL,F,A,3,8,MP+,MA,1,,,,,,,
215,4,6,2015,4-Jun-15,2,30,:,2:30,PM,010409,NIKA,JESSE,SU,H,BL,F,A,3,16,SC,,,,,,,,,
216,5,6,2015,5-Jun-15,6,21,:,6:21,AM,010501,NIKA,FLISS,SU,C,MG,M,SA,1,10,MP+,TI,1,,,,,,,
217,5,6,2015,5-Jun-15,6,21,:,6:21,AM,010501,NIKA,FLISS,SU,C,MG,M,SA,1,13,SC,,,,,,,,,
218,5,6,2015,5-Jun-15,6,21,:,6:21,AM,010501,NIKA,FLISS,SU,C,MG,M,SA,1,17,SC,,,,,,,,,
219,5,6,2015,5-Jun-15,6,21,:,6:21,AM,010501,NIKA,FLISS,SU,C,MG,M,SA,1,18,SC,,,,,,,,,
220,5,6,2015,5-Jun-15,6,47,:,6:47,AM,010502,NIKA,FLISS,SU,C,BM,F,A,1,4,SC,,,,,,,,,
221,5,6,2015,5-Jun-15,6,47,:,6:47,AM,010502,NIKA,FLISS,SU,C,BM,F,A,1,9,G-,NE,,,,,,,,
222,5,6,2015,5-Jun-15,6,47,:,6:47,AM,010502,NIKA,FLISS,SU,C,BM,F,A,1,13,YA,,,,,,,,,
223,5,6,2015,5-Jun-15,6,47,:,6:47,AM,010502,NIKA,FLISS,SU,C,BM,F,A,1,17,SC,,,,,,,,,
224,5,6,2015,5-Jun-15,6,47,:,6:47,AM,010502,NIKA,FLISS,SU,C,BM,F,A,1,17,YA,,,,,,,,,
225,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,13,SC,,,,,,,,,
226,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,14,SC,,,,,,,,,
227,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,17,SC,,,,,,,,,
228,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,18,YA,,,,,,,,,
229,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,18,YA,,,,,,,,,
230,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,18,SC,,,,,,,,,
231,5,6,2015,5-Jun-15,7,16,:,7:16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,1,19,SC,,,,,,,,,
232,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,1,SC,,,,,,,,,
233,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,1,PL,ED,,,,PLAYING WITH EDDY AND 2 INFANTS,,,,
234,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,1,PL,I,,,,I = INFANT,,,,
235,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,3,SC,,,,,,,,,
236,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,5,PL,MA,,,,,,,,
237,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,13,PL,I,,,,I = INFANT,,,,
238,5,6,2015,5-Jun-15,7,39,:,7:39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,1,14,PL,I,,,,I = INFANT,,,,
239,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,0,PL,ED,,,,PLAYING WITH EDDY AND 2 INFANTS,,,,
240,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,0,PL,I ,,,,I = INFANT,,,,
241,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,0,SC,,,,,,,,,
242,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,1,SC,,,,,,,,,
243,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,1,G-,I,,,,I = INFANT,,,,
244,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,1,PL,ED,,,,,,,,
245,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,2,G-,ED,,,,,,,,
246,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,2,PL,ED,,,,PLAYING WITH EDDY AND 1 INFANT,,,,
247,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,2,PL,I,,,,I = INFANT,,,,
248,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,PL,I,,,,I = INFANT,,,,
249,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,PL,ED,,,,PLAYING WITH EDDY AND 1 INFANT,,,,
250,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,G+,ED,,,,,,,,
251,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,SC,,,,,,,,,
252,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,PL,ED,,,,PLAYING WITH EDDY AND MANGO (MG),,,,
253,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,3,PL,MG,,,,,,,,
254,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,4,SC,,,,,,,,,
255,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,4,SC,,,,,,,,,
256,5,6,2015,5-Jun-15,8,5,:,8:5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,1,12,SC,,,,,,,,,
257,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,2,SC,,,,,,,,,
258,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,7,SC,,,,,,,,,
259,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,12,SC,,,,,,,,,
260,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,14,SC,,,,,,,,,
261,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,14,MP-,ZI,2,,,,,,,
262,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,16,TH-,TO,2,,,,,,,
263,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,17,MP-,PO,2,,,,,,,
264,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,17,SC,,,,,,,,,
265,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,18,SC,,,,,,,,,
266,5,6,2015,5-Jun-15,8,32,:,8:32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,1,19,SC,,,,,,,,,
267,5,6,2015,5-Jun-15,9,5,:,9:5,AM,010507,NIKA,FLISS,SU,W,TO,F,A,1,0,MP-,PO,2,,,,,,,
268,5,6,2015,5-Jun-15,9,5,:,9:5,AM,010507,NIKA,FLISS,SU,W,TO,F,A,1,4,SC,,,,,,,,,
269,5,6,2015,5-Jun-15,12,49,:,12:49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,3,15,G-,UK,,,,,,,,
270,5,6,2015,5-Jun-15,12,49,:,12:49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,3,16,SC,,,,,,,,,
271,5,6,2015,5-Jun-15,12,49,:,12:49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,3,17,SC,,,,,,,,,
272,5,6,2015,5-Jun-15,12,49,:,12:49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,3,17,SG,,,,,,,,,
273,5,6,2015,5-Jun-15,12,49,:,12:49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,3,18,SG,,,,,,,,,
274,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,0,TH-,JA,0,,,WILD VERVET MALE (CASPER) ON SITE. SEE WILDLIFE INTERACTION SHEET,,,,
275,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,2,SC,,,,,,,,,
276,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,3,SC,,,,,,,,,
277,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,3,SC,,,,,,,,,
278,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,3,SG,,,,,,,,,
279,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,3,SC,,,,,,,,,
280,5,6,2015,5-Jun-15,1,42,:,1:42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,3,6,SC,,,,,,,,,
281,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,2,SC,,,,,WILD VERVET MALE (CASPER) PRESENT. SEE WILDLIFE INTERACTION SHEET,,,,
282,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,3,SC,,,,,,,,,
283,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,3,SC,,,,,,,,,
284,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,4,SC,,,,,,,,,
285,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,4,SC,,,,,,,,,
286,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,5,SC,,,,,,,,,
287,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,5,SC,,,,,,,,,
288,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,6,SC,,,,,,,,,
289,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,7,SC,,,,,,,,,
290,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,9,SC,,,,,,,,,
291,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,11,SC,,,,,,,,,
292,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,14,MP-,MG,2,,,,,,,
293,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,19,SC,,,,,,,,,
294,5,6,2015,5-Jun-15,2,3,:,2:3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,3,19,MP-,ED,2,,,,,,,
295,5,6,2015,5-Jun-15,2,28,:,2:28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,3,0,MP-,PO,2,,,WILD VERVET TROOP ON SITE; 14:29 AND 14:41,,,,
296,5,6,2015,5-Jun-15,2,28,:,2:28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,3,17,SC,,,,,,,,,
297,5,6,2015,5-Jun-15,2,28,:,2:28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,3,18,SC,,,,,,,,,
298,5,6,2015,5-Jun-15,2,28,:,2:28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,3,18,SC,,,,,,,,,
299,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,1,SC,,,,,2 WILD MALE VERVETS ON SITE (THEY WERE CHASING EACH OTHER): 15:03. Has a wound on the tale (tooth mark),,,,
300,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,2,SC,,,,,,,,,
301,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,2,SC,,,,,,,,,
302,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,3,SC,,,,,,,,,
303,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,5,SC,,,,,,,,,
304,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,5,SC,,,,,,,,,
305,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,8,SC,,,,,,,,,
306,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,8,SC,,,,,,,,,
307,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,9,SC,,,,,,,,,
308,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,10,SC,,,,,,,,,
309,5,6,2015,5-Jun-15,2,59,:,2:59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,3,19,MP-,JA,2,,,,,,,
310,8,6,2015,8-Jun-15,9,8,:,9:8,AM,020101,NIKA,ALBA,SU,W,JA,M,SA,1,6,SC,,,,,MOVEMENT IN THE TREES (BACK SIDE OF ENCLOSURE). JA LOOKING IN THE DIRECTION OF MOVEMENT. OL AND NY IN NIGHTENCLOSURE,,,,
311,8,6,2015,8-Jun-15,9,8,:,9:8,AM,020101,NIKA,ALBA,SU,W,JA,M,SA,1,9,SC,,,,,,,,,
312,8,6,2015,8-Jun-15,9,6,:,9:6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,2,15,SC,,,,,WILD VERVET TROOP ON SITE. NY AND OL IN NIGHTENCLOSURE,,,,
313,8,6,2015,8-Jun-15,9,6,:,9:6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,2,18,SC,,,,,,,,,
314,8,6,2015,8-Jun-15,9,6,:,9:6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,2,18,SC,,,,,,,,,
315,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,1,SC,,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
316,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,12,SG,,,,,,,,,
317,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,12,SC,,,,,,,,,
318,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,13,YA,,,,,,,,,
319,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,16,SG,,,,,,,,,
320,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,16,SC,,,,,,,,,
321,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,17,SG,,,,,,,,,
322,8,6,2015,8-Jun-15,10,3,:,10:3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,2,17,SC,,,,,,,,,
323,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,0,PL,NE,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
324,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,1,PL,NE,,,,,,,,
325,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,5,G+,BM,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
326,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,5,G+,BM,,,,ALSO GROOMED BY NE AT THE SAME TIME,,,,
327,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,5,G+,NE,,,,,,,,
328,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,6,G+,BM,,,,ALSO GROOMED BY NE AT THE SAME TIME,,,,
329,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,6,G+,NE,,,,,,,,
330,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,6,SC,,,,,,,,,
331,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,12,SC,,,,,,,,,
332,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,13,MP-,JA,1,,,,,,,
333,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,15,MP-,AL,2,,,,,,,
334,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,15,MP-,BA,2,,,,,,,
335,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,15,MP-,AL,2,,,,,,,
336,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,16,SC,,,,,,,,,
337,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,16,TH-,AL,2,,,,,,,
338,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,17,SC,,,,,,,,,
339,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,18,MP-,BM,2,,,,,,,
340,8,6,2015,8-Jun-15,10,36,:,10:36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,2,19,SC,,,,,,,,,
341,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,1,G+,BM,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
342,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,2,G+,BM,,,,,,,,
343,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,3,G+,BM,,,,,,,,
344,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,3,MP-,JA,2,,,,,,,
345,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,3,SC,,,,,,,,,
346,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,4,G+,BM,,,,,,,,
347,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,6,G+,BM,,,,,,,,
348,8,6,2015,8-Jun-15,11,2,:,11:2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,2,7,TH-,BO,2,,,,,,,
349,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,0,SC,,,,,NY AND OL IN NIGHT ENCLOSURE,,,,
350,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,2,MP-,I,2,,,I = INFANT,,,,
351,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,2,SC,,,,,,,,,
352,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,6,SC,,,,,,,,,
353,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,16,SC,,,,,,,,,
354,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,17,PL,KO,,,,,,,,
355,8,6,2015,8-Jun-15,11,29,:,11:29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,2,17,G-,TI,,,,,,,,
356,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,2,SC,,,,,NY AND OL IN NIGHT ENCLOSURE,,,,
357,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,3,PL,KO,,,,PLYING WITH KO AND INFANT AT THE SAME TIME,,,,
358,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,3,PL,I,,,,I = INFANT,,,,
359,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,4,PL,KO,,,,PLYING WITH KO AND INFANT AT THE SAME TIME,,,,
360,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,4,PL,I,,,,I = INFANT,,,,
361,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,3,SC,,,,,,,,,
362,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,3,SC,,,,,,,,,
363,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,4,YA,,,,,,,,,
364,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,4,SC,,,,,,,,,
365,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,18,MP+,BT,2,,,,,,,
366,8,6,2015,8-Jun-15,3,7,:,3:7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,4,19,TH+,BT,0,,,,,,,
