DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,ASSOCIATION,CONFLICT OUTCOME,G.P.S. Location,,Notes
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,7,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,9,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,9,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,11,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,11,SG,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,11,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,12,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,12,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,13,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,14,SC,,,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,15,MP-,AM,2,,,
23,9,2016,14,50,PM,640506,PILIRANI,CARLY,SU,W,MA,F,J,,3,17,SC,,,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,1,MP-,BL,2,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,1,TH-,BL,0,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,3,SC,,,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,9,SC,,,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,16,SC,,,,,
23,9,2016,15,14,PM,640507,PILIRANI,CARLY,SU,W,BM,F,A,,4,18,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,2,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,2,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,3,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,3,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,4,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,5,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,11,MP-,BO,2,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,11,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,11,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,12,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,13,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,16,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,17,SC,,,,,
23,9,2016,15,39,PM,640508,PILIRANI,CARLY,SU,W,KO,F,J,,4,18,SC,,,,,
23,9,2016,16,29,PM,640510,PILIRANI,CARLY,SU,W,ED,F,J,,4,7,SC,,,,,
23,9,2016,16,29,PM,640510,PILIRANI,CARLY,SU,W,ED,F,J,,4,8,SC,,,,,
23,9,2016,16,29,PM,640510,PILIRANI,CARLY,SU,W,ED,F,J,,4,11,MP-,RE,2,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,3,SG,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,3,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,5,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,5,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,5,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,10,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,12,MP-,BL,2,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,17,SC,,,,,
24,9,2016,13,14,PM,640602,PILIRANI,CARLY,SU,W,KO,F,J,,3,19,SC,,,,,
24,9,2016,13,41,PM,640603,PILIRANI,CARLY,SU,W,ED,F,J,,3,5,SC,,,,,
24,9,2016,13,41,PM,640603,PILIRANI,CARLY,SU,W,ED,F,J,,3,5,SG,,,,,
24,9,2016,13,41,PM,640603,PILIRANI,CARLY,SU,W,ED,F,J,,3,7,SG,,,,,
24,9,2016,15,0,PM,640605,PILIRANI,CARLY,SU,W,PO,M,A,,4,3,TH+,CI,0,,,
24,9,2016,15,24,PM,640606,PILIRANI,CARLY,SU,W,AM,F,A,,4,1,SC,,,,,
24,9,2016,15,24,PM,640606,PILIRANI,CARLY,SU,W,AM,F,A,,4,2,MP-,AL,2,,,
24,9,2016,15,24,PM,640606,PILIRANI,CARLY,SU,W,AM,F,A,,4,17,SC,,,,,
24,9,2016,15,50,PM,640607,PILIRANI,CARLY,SU,W,BL,F,A,,4,8,MP-,HO,2,,,
24,9,2016,15,50,PM,640607,PILIRANI,CARLY,SU,W,BL,F,A,,4,12,SC,,,,,
24,9,2016,15,50,PM,640607,PILIRANI,CARLY,SU,W,BL,F,A,,4,12,SC,,,,,
24,9,2016,15,50,PM,640607,PILIRANI,CARLY,SU,W,BL,F,A,,4,13,SC,,,,,
24,9,2016,16,13,PM,640608,PILIRANI,CARLY,SU,W,AL,F,A,,4,3,SC,,,,,
24,9,2016,16,13,PM,640608,PILIRANI,CARLY,SU,W,AL,F,A,,4,5,MP+,MA,1,,,
24,9,2016,16,13,PM,640608,PILIRANI,CARLY,SU,W,AL,F,A,,4,9,SC,,,,,
24,9,2016,16,13,PM,640608,PILIRANI,CARLY,SU,W,AL,F,A,,4,17,SC,,,,,
24,9,2016,16,13,PM,640608,PILIRANI,CARLY,SU,W,AL,F,A,,4,17,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,4,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,4,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,6,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,13,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,15,SC,,,,,
25,9,2016,7,6,AM,650101,PILIRANI,CARLY,SU,W,AM,F,A,,1,19,MP-,BL,2,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,2,MP-,AM,2,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,4,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,8,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,12,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,14,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,16,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,17,SC,,,,,
25,9,2016,7,29,AM,650102,PILIRANI,CARLY,SU,W,BO,F,A,,1,19,SC,,,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,3,MP+,KO,1,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,6,SC,,,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,6,TH+,KO,0,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,8,MP-,HO,2,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,11,SC,,,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,15,SC,,,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,17,SC,,,,,
25,9,2016,7,53,AM,650103,PILIRANI,CARLY,SU,W,AU,F,A,,1,19,SC,,,,,
25,9,2016,8,17,AM,650104,PILIRANI,CARLY,SU,W,PO,M,A,,1,7,SC,,,,,
25,9,2016,8,17,AM,650104,PILIRANI,CARLY,SU,W,PO,M,A,,1,12,SC,,,,,
25,9,2016,8,17,AM,650104,PILIRANI,CARLY,SU,W,PO,M,A,,1,14,MP-,AU,1,,,
25,9,2016,8,40,AM,650105,PILIRANI,CARLY,SU,W,BM,F,A,,1,14,SC,,,,,
25,9,2016,9,55,AM,650106,PILIRANI,CARLY,SU,W,AL,F,A,,2,0,SC,,,,,
25,9,2016,9,55,AM,650106,PILIRANI,CARLY,SU,W,AL,F,A,,2,8,SC,,,,,
25,9,2016,9,55,AM,650106,PILIRANI,CARLY,SU,W,AL,F,A,,2,12,SC,,,,,
25,9,2016,9,55,AM,650106,PILIRANI,CARLY,SU,W,AL,F,A,,2,14,SC,,,,,
25,9,2016,10,18,AM,650107,PILIRANI,CARLY,SU,W,BL,F,A,,2,2,SG,,,,,
25,9,2016,10,18,AM,650107,PILIRANI,CARLY,SU,W,BL,F,A,,2,13,SC,,,,,
25,9,2016,10,18,AM,650107,PILIRANI,CARLY,SU,W,BL,F,A,,2,13,SC,,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,11,G-,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,12,G-,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,13,G-,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,13,G+,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,14,G+,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,14,G+,RE,,,,
25,9,2016,10,42,AM,650108,PILIRANI,CARLY,SU,W,MA,F,J,,2,17,G+,RE,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,3,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,3,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,3,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,3,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,6,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,6,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,6,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,6,SC,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,11,SG,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,12,SG,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,12,SG,,,,,
25,9,2016,11,9,AM,650109,PILIRANI,CARLY,SU,W,KO,F,J,,2,14,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,1,SC,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,1,SC,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,1,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,2,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,3,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,4,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,5,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,6,SC,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,7,SC,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,7,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,11,SG,,,,,
30,9,2016,12,51,PM,650501,PILIRANI,CARLY,SU,W,PO,M,A,,3,12,SG,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,0,G+,BO,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,1,G+,BO,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,1,SG,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,2,G-,BO,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,3,G-,BO,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,4,SG,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,4,SC,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,5,SC,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,5,SC,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,5,SC,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,6,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,7,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,8,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,9,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,10,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,10,G-,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,11,G-,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,12,G-,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,13,G-,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,13,SC,,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,13,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,14,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,15,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,16,g+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,17,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,18,G+,AM,,,,
30,9,2016,13,13,PM,650502,PILIRANI,CARLY,SU,W,ED,F,J,,3,19,G+,AM,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,1,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,5,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,6,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,6,SG,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,6,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,6,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,7,MP-,AL,2,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,9,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,12,SC,,,,,
1,10,2016,13,20,PM,650602,PILIRANI,CARLY,SU,W,KO,F,J,,3,12,TH-,PO,2,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,0,G-,BL,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,1,G-,BL,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,1,SC,,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,2,SC,,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,2,SC,,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,4,SC,,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,4,SC,,,,,
1,10,2016,15,2,PM,650604,PILIRANI,CARLY,SU,W,ED,F,A,,4,8,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,8,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,8,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,10,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,13,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,14,SC,,,,,
1,10,2016,16,17,PM,650607,PILIRANI,CARLY,SU,W,MA,F,A,,4,19,SC,,,,,
8,10,2016,7,37,AM,660602,PILIRANI,CARLY,SU,W,AL,F,A,,1,16,G+,KO,,,,
8,10,2016,7,37,AM,660602,PILIRANI,CARLY,SU,W,AL,F,A,,1,17,SC,,,,,
8,10,2016,7,37,AM,660602,PILIRANI,CARLY,SU,W,AL,F,A,,1,17,SG,,,,,
8,10,2016,7,37,AM,660602,PILIRANI,CARLY,SU,W,AL,F,A,,1,18,SG,,,,,
8,10,2016,7,37,AM,660602,PILIRANI,CARLY,SU,W,AL,F,A,,1,18,SC,,,,,
8,10,2016,8,1,AM,660603,PILIRANI,CARLY,SU,W,CI,M,A,,1,1,SC,,,,,
8,10,2016,8,1,AM,660603,PILIRANI,CARLY,SU,W,CI,M,A,,1,11,G+,HO,,,,
8,10,2016,8,1,AM,660603,PILIRANI,CARLY,SU,W,CI,M,A,,1,11,MP-,HO,2,,,
8,10,2016,8,1,AM,660603,PILIRANI,CARLY,SU,W,CI,M,A,,1,17,SC,,,,,
8,10,2016,8,1,AM,660603,PILIRANI,CARLY,SU,W,CI,M,A,,1,17,SC,,,,,
8,10,2016,8,24,AM,660604,PILIRANI,CARLY,SU,W,PO,M,A,,1,0,SC,,,,,
8,10,2016,8,25,AM,660604,PILIRANI,CARLY,SU,W,PO,M,A,,1,3,SC,,,,,
8,10,2016,8,24,AM,660604,PILIRANI,CARLY,SU,W,PO,M,A,,1,3,SC,,,,,
8,10,2016,8,25,AM,660604,PILIRANI,CARLY,SU,W,PO,M,A,,1,4,SC,,,,,
8,10,2016,8,25,AM,660604,PILIRANI,CARLY,SU,W,PO,M,A,,1,5,SC,,,,,
8,10,2016,9,37,AM,660606,PILIRANI,CARLY,SU,W,ED,F,J,,2,2,SC,,,,,
8,10,2016,9,37,AM,660606,PILIRANI,CARLY,SU,W,ED,F,J,,2,7,SC,,,,,
8,10,2016,9,37,AM,660606,PILIRANI,CARLY,SU,W,ED,F,J,,2,7,SC,,,,,
8,10,2016,10,1,AM,660607,PILIRANI,CARLY,SU,W,AM,F,A,,2,0,SC,,,,,
8,10,2016,10,1,AM,660607,PILIRANI,CARLY,SU,W,AM,F,A,,2,6,SC,,,,,
8,10,2016,10,27,AM,660608,PILIRANI,CARLY,SU,W,KO,F,J,,2,7,SC,,,,,
8,10,2016,10,27,AM,660608,PILIRANI,CARLY,SU,W,KO,F,J,,2,12,SG,,,,,
8,10,2016,10,27,AM,660608,PILIRANI,CARLY,SU,W,KO,F,J,,2,13,SG,,,,,
8,10,2016,10,27,AM,660608,PILIRANI,CARLY,SU,W,KO,F,J,,2,16,SC,,,,,
8,10,2016,10,52,AM,660609,PILIRANI,CARLY,SU,W,AU,F,A,,2,3,SC,,,,,
8,10,2016,10,52,AM,660609,PILIRANI,CARLY,SU,W,AU,F,A,,2,4,SC,,,,,
8,10,2016,10,52,AM,660609,PILIRANI,CARLY,SU,W,AU,F,A,,2,9,SG,,,,,
8,10,2016,10,52,AM,660609,PILIRANI,CARLY,SU,W,AU,F,A,,2,13,SC,,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,13,SC,,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,15,G-,MY,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,16,G-,MY,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,17,SC,,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,17,SG,,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,17,SC,,,,,
8,10,2016,11,17,AM,660610,PILIRANI,CARLY,SU,W,BL,F,A,,2,18,SC,,,,,
9,10,2016,12,28,PM,660701,PILIRANI,CARLY,SU,W,PO,M,A,,3,10,MP+,AL,1,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,3,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,11,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,13,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,13,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,13,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,15,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,15,SC,,,,,
9,10,2016,13,43,PM,660704,PILIRANI,CARLY,SU,W,CI,M,A,,3,16,SC,,,,,
9,10,2016,14,7,PM,660705,PILIRANI,CARLY,SU,W,HO,M,A,,3,1,TH-,SK,0,,,
9,10,2016,14,7,PM,660705,PILIRANI,CARLY,SU,W,HO,M,A,,3,1,TH-,AL,0,,,
9,10,2016,14,7,PM,660705,PILIRANI,CARLY,SU,W,HO,M,A,,3,1,TH-,AL,2,,,
9,10,2016,14,7,PM,660705,PILIRANI,CARLY,SU,W,HO,M,A,,3,16,SC,,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,0,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,1,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,2,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,3,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,3,G+,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,4,G+,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,6,SC,,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,7,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,8,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,9,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,9,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,10,G-,MA,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,10,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,11,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,11,G+,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,12,G+,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,12,SC,,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,12,SC,,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,12,G+,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,13,G+,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,13,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,14,G-,AM,,,,
9,10,2016,15,51,PM,660708,PILIRANI,CARLY,SU,W,ED,F,J,,4,19,SC,,,,,
9,10,2016,16,17,PM,660709,PILIRANI,CARLY,SU,W,MA,F,J,,4,4,SC,,,,,
9,10,2016,16,17,PM,660709,PILIRANI,CARLY,SU,W,MA,F,J,,4,14,SC,,,,,
9,10,2016,16,17,PM,660709,PILIRANI,CARLY,SU,W,MA,F,J,,4,16,SC,,,,,
9,10,2016,16,17,PM,660709,PILIRANI,CARLY,SU,W,MA,F,J,,4,16,SC,,,,,
9,10,2016,16,17,PM,660709,PILIRANI,CARLY,SU,W,MA,F,J,,4,18,SG,,,,,
10,10,2016,6,46,AM,670101,PILIRANI,CARLY,SU,C,AU,F,A,,1,0,MP+,KO,1,,,
